station_name X Y Z dish_dia el_low el_high SEFD altitude
dsa-1036 -2410473.3711992092 -4475210.49165457 3841720.9981578207 5.0 15.0 85.0 110.0 5000.0
dsa-1037 -2410171.935782735 -4475750.241134955 3841283.5847936193 5.0 15.0 85.0 110.0 5000.0
dsa-1038 -2410551.30107408 -4475252.409752771 3841623.860037763 5.0 15.0 85.0 110.0 5000.0
dsa-1039 -2410377.081697208 -4475754.975476426 3841150.2276115078 5.0 15.0 85.0 110.0 5000.0
dsa-1040 -2410401.229269646 -4474914.741818644 3842108.595194814 5.0 15.0 85.0 110.0 5000.0
dsa-1041 -2410517.8844438563 -4475203.536537376 3841701.309553226 5.0 15.0 85.0 110.0 5000.0
dsa-1042 -2410840.920459602 -4474944.536994127 3841800.0070484565 5.0 15.0 85.0 110.0 5000.0
dsa-1043 -2410628.608561297 -4475370.413029089 3841438.96440434 5.0 15.0 85.0 110.0 5000.0
dsa-1044 -2410767.796161993 -4474972.638389748 3841813.031431373 5.0 15.0 85.0 110.0 5000.0
dsa-1045 -2410832.9629894365 -4475264.529132874 3841434.2529426054 5.0 15.0 85.0 110.0 5000.0
dsa-1046 -2410843.481704687 -4475512.831405352 3841140.03563311 5.0 15.0 85.0 110.0 5000.0
dsa-1047 -2410656.963099236 -4475934.828840702 3840767.4088047575 5.0 15.0 85.0 110.0 5000.0
dsa-1048 -2410464.932682181 -4475721.379742825 3841134.3889761423 5.0 15.0 85.0 110.0 5000.0
dsa-1049 -2410651.6561828386 -4476048.498011567 3840639.0298284367 5.0 15.0 85.0 110.0 5000.0
dsa-1050 -2413162.5419023177 -4474676.736375732 3840663.134156543 5.0 15.0 85.0 110.0 5000.0
dsa-1051 -2412989.7533202083 -4474781.577266526 3840649.378197271 5.0 15.0 85.0 110.0 5000.0
dsa-1052 -2412755.6966255065 -4474843.136388017 3840723.954506591 5.0 15.0 85.0 110.0 5000.0
dsa-1053 -2412715.4334379793 -4474959.08180045 3840614.727568272 5.0 15.0 85.0 110.0 5000.0
dsa-1054 -2412303.7879963145 -4475081.7888726955 3840729.1586980256 5.0 15.0 85.0 110.0 5000.0
dsa-1055 -2411346.966317657 -4475700.785189398 3840608.4551295913 5.0 15.0 85.0 110.0 5000.0
dsa-1056 -2411760.517594252 -4475280.2740358105 3840837.8451428902 5.0 15.0 85.0 110.0 5000.0
dsa-1057 -2412123.4902876187 -4475113.212718481 3840805.1377614727 5.0 15.0 85.0 110.0 5000.0
dsa-1058 -2412201.4581387895 -4475267.934134537 3840577.292164134 5.0 15.0 85.0 110.0 5000.0
dsa-1059 -2412179.4665667573 -4475227.493116706 3840637.8513773945 5.0 15.0 85.0 110.0 5000.0
dsa-1060 -2411833.984489208 -4475213.240760436 3840869.7101945165 5.0 15.0 85.0 110.0 5000.0
dsa-1061 -2411749.6437908863 -4475302.20947055 3840819.2106198133 5.0 15.0 85.0 110.0 5000.0
dsa-1062 -2411400.891861229 -4475579.914637539 3840714.8718164666 5.0 15.0 85.0 110.0 5000.0
dsa-1063 -2411158.369068599 -4475466.345449681 3840997.613199318 5.0 15.0 85.0 110.0 5000.0
dsa-1064 -2411104.585381879 -4475632.506163847 3840838.6389700687 5.0 15.0 85.0 110.0 5000.0
dsa-1065 -2411982.3007971635 -4474874.057203783 3841170.20870519 5.0 15.0 85.0 110.0 5000.0
dsa-1066 -2411541.1672801063 -4474882.878706207 3841434.958069683 5.0 15.0 85.0 110.0 5000.0
dsa-1067 -2411577.1158329453 -4474967.138824544 3841314.9342541774 5.0 15.0 85.0 110.0 5000.0
dsa-1068 -2411142.7338198693 -4475243.596159374 3841265.416374529 5.0 15.0 85.0 110.0 5000.0
dsa-1069 -2411010.6710301586 -4475000.848718774 3841628.9597085943 5.0 15.0 85.0 110.0 5000.0
dsa-1070 -2410998.3287016023 -4475346.782831381 3841235.8847468393 5.0 15.0 85.0 110.0 5000.0
dsa-1071 -2410966.8590908167 -4475491.032644863 3841088.385619764 5.0 15.0 85.0 110.0 5000.0
dsa-1072 -2410896.8124051862 -4475729.569130077 3840855.7004338587 5.0 15.0 85.0 110.0 5000.0
dsa-1073 -2411241.3854756914 -4475692.557472765 3840683.798110571 5.0 15.0 85.0 110.0 5000.0
dsa-1074 -2410695.228280117 -4475788.424928025 3840913.167635121 5.0 15.0 85.0 110.0 5000.0
dsa-1075 -2411290.2183642574 -4475872.900957996 3840444.4296073886 5.0 15.0 85.0 110.0 5000.0
dsa-1076 -2410963.4152052095 -4476041.500590599 3840452.8094911855 5.0 15.0 85.0 110.0 5000.0
dsa-1077 -2411451.152869231 -4475796.33719247 3840432.8151580724 5.0 15.0 85.0 110.0 5000.0
dsa-1078 -2411754.6796077066 -4475584.883131598 3840488.5913254884 5.0 15.0 85.0 110.0 5000.0
dsa-1079 -2411755.745010565 -4475641.836767864 3840421.945859878 5.0 15.0 85.0 110.0 5000.0
dsa-1080 -2412401.298378356 -4475454.923862459 3840236.0973945768 5.0 15.0 85.0 110.0 5000.0
dsa-1081 -2412309.4744052067 -4475395.333260774 3840362.3698186963 5.0 15.0 85.0 110.0 5000.0
dsa-1082 -2411996.118482687 -4475603.986980815 3840315.964642579 5.0 15.0 85.0 110.0 5000.0
dsa-1083 -2411825.1487167706 -4475473.8049469665 3840573.3514504856 5.0 15.0 85.0 110.0 5000.0
dsa-1084 -2411869.133291423 -4475788.673498536 3840181.1563432408 5.0 15.0 85.0 110.0 5000.0
dsa-1085 -2412200.0848804205 -4475404.363528285 3840420.093291179 5.0 15.0 85.0 110.0 5000.0
dsa-1086 -2412382.544413646 -4475456.267764758 3840246.2302686647 5.0 15.0 85.0 110.0 5000.0
dsa-1087 -2412461.231248153 -4475435.3369108755 3840221.431475806 5.0 15.0 85.0 110.0 5000.0
dsa-1088 -2412909.9270081595 -4475241.845099888 3840165.910837584 5.0 15.0 85.0 110.0 5000.0
dsa-1089 -2412852.1324633467 -4475071.831168689 3840398.8984626047 5.0 15.0 85.0 110.0 5000.0
dsa-1090 -2412393.8056338434 -4475651.571337282 3840012.9496777607 5.0 15.0 85.0 110.0 5000.0
dsa-1091 -2412528.9898824645 -4475716.8438940365 3839853.06714416 5.0 15.0 85.0 110.0 5000.0
dsa-1092 -2412821.528436763 -4475489.430920922 3839934.18107615 5.0 15.0 85.0 110.0 5000.0
dsa-1093 -2412806.5430605686 -4475436.936311257 3840004.3373687854 5.0 15.0 85.0 110.0 5000.0
dsa-1094 -2412668.2042985726 -4475780.5589633025 3839692.476875213 5.0 15.0 85.0 110.0 5000.0
dsa-1095 -2412843.8960520136 -4475605.300982081 3839786.002142377 5.0 15.0 85.0 110.0 5000.0
dsa-1096 -2413066.3561570616 -4475321.844694043 3839975.7244204553 5.0 15.0 85.0 110.0 5000.0
dsa-1097 -2413129.873381269 -4474863.912901301 3840466.6513010166 5.0 15.0 85.0 110.0 5000.0
dsa-1098 -2413144.5912995087 -4475059.611283596 3840230.7586756255 5.0 15.0 85.0 110.0 5000.0
dsa-1099 -2413317.440710291 -4474627.296912301 3840623.858119423 5.0 15.0 85.0 110.0 5000.0
dsa-1100 -2411098.043948821 -4475975.389193371 3840445.482881354 5.0 15.0 85.0 110.0 5000.0
dsa-1101 -2410906.636955763 -4476203.634144252 3840300.367352083 5.0 15.0 85.0 110.0 5000.0
dsa-1102 -2411490.1376126995 -4476018.696229636 3840150.909791644 5.0 15.0 85.0 110.0 5000.0
dsa-1103 -2411310.227560096 -4476231.455027535 3840016.568809716 5.0 15.0 85.0 110.0 5000.0
dsa-1104 -2411594.8342164475 -4475968.68605225 3840143.587177819 5.0 15.0 85.0 110.0 5000.0
dsa-1105 -2411614.1399481525 -4476513.034325549 3839500.9203673676 5.0 15.0 85.0 110.0 5000.0
dsa-1106 -2411994.827756658 -4476197.961073581 3839628.644078181 5.0 15.0 85.0 110.0 5000.0
dsa-1107 -2411826.4208943057 -4476224.278421641 3839703.1272203904 5.0 15.0 85.0 110.0 5000.0
dsa-1108 -2411592.9113736763 -4476112.109797725 3839978.627845555 5.0 15.0 85.0 110.0 5000.0
dsa-1109 -2411742.4641867266 -4475809.776393309 3840235.6643318012 5.0 15.0 85.0 110.0 5000.0
dsa-1110 -2411912.826281532 -4476237.57248515 3839633.8673480134 5.0 15.0 85.0 110.0 5000.0
dsa-1111 -2411978.7818495804 -4476114.2411074815 3839735.636322395 5.0 15.0 85.0 110.0 5000.0
dsa-1112 -2412254.515749124 -4476089.603816133 3839592.307285051 5.0 15.0 85.0 110.0 5000.0
dsa-1113 -2412433.8227168564 -4476060.234421599 3839514.565671416 5.0 15.0 85.0 110.0 5000.0
dsa-1114 -2412150.8428077605 -4476415.8599155545 3839278.9580790885 5.0 15.0 85.0 110.0 5000.0
dsa-1115 -2412131.0201340904 -4475950.215965601 3839830.7673425977 5.0 15.0 85.0 110.0 5000.0
dsa-1116 -2412189.660350188 -4476024.024147417 3839708.707941949 5.0 15.0 85.0 110.0 5000.0
dsa-1117 -2412697.121453389 -4475859.928565526 3839582.501613059 5.0 15.0 85.0 110.0 5000.0
dsa-1118 -2412515.18796851 -4475857.903630485 3839698.2510524224 5.0 15.0 85.0 110.0 5000.0
dsa-1119 -2412796.3843157315 -4475825.274467953 3839560.775804721 5.0 15.0 85.0 110.0 5000.0
dsa-1120 -2412455.420436231 -4476112.872495588 3839440.121540818 5.0 15.0 85.0 110.0 5000.0
dsa-1121 -2412497.4746402837 -4476305.345688341 3839190.9259641506 5.0 15.0 85.0 110.0 5000.0
dsa-1122 -2412488.7320154714 -4476461.682027035 3839015.258194337 5.0 15.0 85.0 110.0 5000.0
dsa-1123 -2412238.9531620736 -4476349.697100707 3839300.687071657 5.0 15.0 85.0 110.0 5000.0
dsa-1124 -2412567.675167081 -4476681.793259343 3838711.0498929843 5.0 15.0 85.0 110.0 5000.0
dsa-1125 -2412558.9309410653 -4476547.348895638 3838872.255560344 5.0 15.0 85.0 110.0 5000.0
dsa-1126 -2412817.0988706513 -4476232.598338455 3839075.975022912 5.0 15.0 85.0 110.0 5000.0
dsa-1127 -2413018.3457336747 -4475748.845479357 3839510.9656674857 5.0 15.0 85.0 110.0 5000.0
dsa-1128 -2413347.567046485 -4475873.586894519 3839161.2398645147 5.0 15.0 85.0 110.0 5000.0
dsa-1129 -2413100.61418099 -4475921.41146668 3839259.766285161 5.0 15.0 85.0 110.0 5000.0
dsa-1130 -2414099.1214730623 -4475158.151778714 3839521.616806552 5.0 15.0 85.0 110.0 5000.0
dsa-1131 -2413856.961621521 -4475307.887842594 3839499.0901129823 5.0 15.0 85.0 110.0 5000.0
dsa-1132 -2413419.971459164 -4475605.843835069 3839426.2915393724 5.0 15.0 85.0 110.0 5000.0
dsa-1133 -2413239.7762373034 -4475835.562489261 3839272.480142103 5.0 15.0 85.0 110.0 5000.0
dsa-1134 -2413159.976840239 -4475703.103825638 3839475.675758167 5.0 15.0 85.0 110.0 5000.0
dsa-1135 -2413253.121803188 -4475483.701973567 3839671.7955608456 5.0 15.0 85.0 110.0 5000.0
dsa-1136 -2413654.4397810106 -4475267.228050152 3839672.4316514977 5.0 15.0 85.0 110.0 5000.0
dsa-1137 -2414089.7675233064 -4475013.808820042 3839694.670153666 5.0 15.0 85.0 110.0 5000.0
dsa-1138 -2413900.685430696 -4474955.38957918 3839880.2088769446 5.0 15.0 85.0 110.0 5000.0
dsa-1139 -2414296.669773946 -4474798.646332593 3839814.970946328 5.0 15.0 85.0 110.0 5000.0
dsa-1140 -2413400.7683061343 -4475447.882670551 3839621.2609643107 5.0 15.0 85.0 110.0 5000.0
dsa-1141 -2413449.288332848 -4475131.906633656 3839957.0787545037 5.0 15.0 85.0 110.0 5000.0
dsa-1142 -2413808.667722661 -4474777.465832315 3840143.6922283494 5.0 15.0 85.0 110.0 5000.0
dsa-1143 -2414022.3830876267 -4474830.521645334 3839949.012578405 5.0 15.0 85.0 110.0 5000.0
dsa-1144 -2413599.827839242 -4474635.027182138 3840438.883810591 5.0 15.0 85.0 110.0 5000.0
dsa-1145 -2413829.4679958983 -4474611.446594425 3840323.061913403 5.0 15.0 85.0 110.0 5000.0
dsa-1146 -2414288.5867705056 -4474581.582826692 3840071.4795850054 5.0 15.0 85.0 110.0 5000.0
dsa-1147 -2414637.668922789 -4474368.5570141105 3840100.680854267 5.0 15.0 85.0 110.0 5000.0
dsa-1148 -2414683.1828128872 -4474547.4083126 3839865.109876627 5.0 15.0 85.0 110.0 5000.0
dsa-1149 -2414900.7820971124 -4474539.820228472 3839738.265865636 5.0 15.0 85.0 110.0 5000.0
dsa-1150 -2414918.6107633184 -4474262.949186181 3840047.910782355 5.0 15.0 85.0 110.0 5000.0
dsa-1151 -2414669.6613966175 -4474187.542697144 3840290.4461241937 5.0 15.0 85.0 110.0 5000.0
dsa-1152 -2414403.789294328 -4474471.62845237 3840127.0543473265 5.0 15.0 85.0 110.0 5000.0
dsa-1153 -2414236.178894156 -4473928.447102231 3840860.8111437843 5.0 15.0 85.0 110.0 5000.0
dsa-1154 -2413839.304249561 -4474486.455920247 3840461.7337227226 5.0 15.0 85.0 110.0 5000.0
dsa-1155 -2413398.2231116267 -4474029.857929266 3841265.6437155027 5.0 15.0 85.0 110.0 5000.0
dsa-1156 -2413476.538534757 -4473933.804063183 3841328.107215804 5.0 15.0 85.0 110.0 5000.0
dsa-1157 -2413783.376753459 -4474113.230330795 3840928.9803706254 5.0 15.0 85.0 110.0 5000.0
dsa-1158 -2413878.8174608373 -4474174.929370863 3840798.0109012015 5.0 15.0 85.0 110.0 5000.0
dsa-1159 -2413566.0482210577 -4474371.438260703 3840765.3099424667 5.0 15.0 85.0 110.0 5000.0
dsa-1160 -2413279.9400014835 -4474468.083200724 3840831.683941078 5.0 15.0 85.0 110.0 5000.0
dsa-1161 -2413413.6831682455 -4474299.380394363 3840943.762536955 5.0 15.0 85.0 110.0 5000.0
dsa-1162 -2413092.666473311 -4474326.500966022 3841112.4405275383 5.0 15.0 85.0 110.0 5000.0
dsa-1163 -2412844.033125913 -4474220.673187809 3841390.0222638086 5.0 15.0 85.0 110.0 5000.0
dsa-1164 -2413008.839979165 -4473974.412988101 3841572.589153437 5.0 15.0 85.0 110.0 5000.0
dsa-1165 -2413235.4785559694 -4474603.842223474 3840702.1196066127 5.0 15.0 85.0 110.0 5000.0
dsa-1166 -2412998.316963794 -4474520.002993661 3840947.076761206 5.0 15.0 85.0 110.0 5000.0
dsa-1167 -2412906.506722372 -4474557.765810488 3840960.5556878094 5.0 15.0 85.0 110.0 5000.0
dsa-1168 -2413016.872585925 -4474288.563515961 3841203.635613181 5.0 15.0 85.0 110.0 5000.0
dsa-1169 -2412514.2457663654 -4474584.756237623 3841173.792719246 5.0 15.0 85.0 110.0 5000.0
dsa-1170 -2412730.9386799363 -4474534.952918629 3841096.4204554087 5.0 15.0 85.0 110.0 5000.0
dsa-1171 -2412905.0098317987 -4474077.155272045 3841518.2809954453 5.0 15.0 85.0 110.0 5000.0
dsa-1172 -2413157.69919845 -4473745.976544154 3841744.4475834877 5.0 15.0 85.0 110.0 5000.0
dsa-1173 -2413057.598635854 -4473935.288043877 3841587.5233570696 5.0 15.0 85.0 110.0 5000.0
dsa-1174 -2413039.8508858033 -4473526.301093895 3842072.401552521 5.0 15.0 85.0 110.0 5000.0
dsa-1175 -2410414.47871094 -4474905.942561392 3842110.5305285114 5.0 15.0 85.0 110.0 5000.0
dsa-1176 -2410533.638088764 -4475148.518888499 3841755.228439182 5.0 15.0 85.0 110.0 5000.0
dsa-1177 -2410876.4421327296 -4474840.846388359 3841897.992167355 5.0 15.0 85.0 110.0 5000.0
dsa-1178 -2411164.4413930117 -4474450.265918898 3842170.9667761666 5.0 15.0 85.0 110.0 5000.0
dsa-1179 -2410702.4739107275 -4475011.756225353 3841808.429951335 5.0 15.0 85.0 110.0 5000.0
dsa-1180 -2412151.990066978 -4474175.899821529 3841873.2598077916 5.0 15.0 85.0 110.0 5000.0
dsa-1181 -2411679.9436188005 -4474429.562486009 3841873.626939814 5.0 15.0 85.0 110.0 5000.0
dsa-1182 -2411344.644821535 -4474602.612099248 3841882.1470115082 5.0 15.0 85.0 110.0 5000.0
dsa-1183 -2411065.8110354664 -4474463.902984108 3842216.646777495 5.0 15.0 85.0 110.0 5000.0
dsa-1184 -2411504.3625782384 -4474772.162933814 3841586.164691284 5.0 15.0 85.0 110.0 5000.0
dsa-1185 -2411530.669820216 -4474677.707088944 3841679.194821842 5.0 15.0 85.0 110.0 5000.0
dsa-1186 -2411960.982201473 -4474448.159218672 3841676.9043032913 5.0 15.0 85.0 110.0 5000.0
dsa-1187 -2412035.7634123685 -4474278.0538764205 3841827.3601613143 5.0 15.0 85.0 110.0 5000.0
dsa-1188 -2412138.3247020054 -4474270.785756946 3841771.8514259188 5.0 15.0 85.0 110.0 5000.0
dsa-1189 -2411870.3101202543 -4474220.246464974 3841997.4616723894 5.0 15.0 85.0 110.0 5000.0
dsa-1190 -2411686.4087145412 -4474794.36559184 3841446.96893364 5.0 15.0 85.0 110.0 5000.0
dsa-1191 -2411934.76651452 -4474898.818199629 3841171.1521018283 5.0 15.0 85.0 110.0 5000.0
dsa-1192 -2412024.9261550284 -4474725.316294631 3841315.957166515 5.0 15.0 85.0 110.0 5000.0
dsa-1193 -2412059.8084932575 -4474592.755459613 3841447.7872562683 5.0 15.0 85.0 110.0 5000.0
dsa-1194 -2412209.4257699763 -4474716.596365021 3841211.0562327416 5.0 15.0 85.0 110.0 5000.0
dsa-1195 -2412512.509995334 -4474435.77765718 3841347.467887308 5.0 15.0 85.0 110.0 5000.0
dsa-1196 -2412305.93679843 -4474317.152049658 3841613.6589339306 5.0 15.0 85.0 110.0 5000.0
dsa-1197 -2412657.1829898017 -4473871.785868245 3841910.680016071 5.0 15.0 85.0 110.0 5000.0
dsa-1198 -2412125.2589414287 -4473956.129926704 3842144.5276504145 5.0 15.0 85.0 110.0 5000.0
dsa-1199 -2413009.1537587307 -4473605.415640655 3841999.880795168 5.0 15.0 85.0 110.0 5000.0
dsa-1200 -2412477.144135385 -4473830.946378744 3842070.2155477237 5.0 15.0 85.0 110.0 5000.0
dsa-1201 -2412456.103043532 -4473518.548213138 3842445.247460917 5.0 15.0 85.0 110.0 5000.0
dsa-1202 -2412090.1827268167 -4473764.616248979 3842388.2620698377 5.0 15.0 85.0 110.0 5000.0
dsa-1203 -2412102.092326614 -4473819.32789839 3842317.454519467 5.0 15.0 85.0 110.0 5000.0
dsa-1204 -2411722.729149548 -4473824.959497186 3842547.3964767116 5.0 15.0 85.0 110.0 5000.0
dsa-1205 -2411113.5395096447 -4474635.14048457 3841988.5160596073 5.0 15.0 85.0 110.0 5000.0
dsa-1206 -2411134.248312808 -4474114.578804084 3842578.6838321 5.0 15.0 85.0 110.0 5000.0
dsa-1207 -2411299.6704906872 -4474052.943007343 3842546.9779023617 5.0 15.0 85.0 110.0 5000.0
dsa-1208 -2411708.5451698788 -4474121.682296099 3842212.481274383 5.0 15.0 85.0 110.0 5000.0
dsa-1209 -2411620.1836534953 -4473883.874689093 3842543.061702152 5.0 15.0 85.0 110.0 5000.0
dsa-1210 -2411260.7571537313 -4474024.0302225305 3842604.729283321 5.0 15.0 85.0 110.0 5000.0
dsa-1211 -2410766.4802770773 -4474241.132262551 3842661.3090378945 5.0 15.0 85.0 110.0 5000.0
dsa-1212 -2410658.5069547677 -4474492.776885732 3842437.0785269537 5.0 15.0 85.0 110.0 5000.0
dsa-1213 -2410353.8613603185 -4474321.194643612 3842825.7512721904 5.0 15.0 85.0 110.0 5000.0
dsa-1214 -2410638.051275966 -4474580.877972883 3842347.7630281486 5.0 15.0 85.0 110.0 5000.0
dsa-1215 -2411237.9988869512 -4473824.40465468 3842850.1833369 5.0 15.0 85.0 110.0 5000.0
dsa-1216 -2411040.0683950856 -4473823.378764372 3842974.7466931157 5.0 15.0 85.0 110.0 5000.0
dsa-1217 -2410680.0744396187 -4473909.055209827 3843099.8825677447 5.0 15.0 85.0 110.0 5000.0
dsa-1218 -2410482.931783985 -4474138.239374059 3842957.2541270168 5.0 15.0 85.0 110.0 5000.0
dsa-1219 -2410538.636803776 -4473802.115889832 3843311.9343629275 5.0 15.0 85.0 110.0 5000.0
dsa-1220 -2410425.216364145 -4474022.697667086 3843127.085798642 5.0 15.0 85.0 110.0 5000.0
dsa-1221 -2410396.2807856444 -4474488.516455448 3842605.46617817 5.0 15.0 85.0 110.0 5000.0
dsa-1222 -2410464.246053425 -4474822.106188587 3842176.6346445363 5.0 15.0 85.0 110.0 5000.0
dsa-1223 -2410151.7742083007 -4474835.2984687155 3842356.1224932573 5.0 15.0 85.0 110.0 5000.0
dsa-1224 -2410110.88045747 -4474984.053988425 3842209.277753 5.0 15.0 85.0 110.0 5000.0
dsa-1225 -2412529.3356057634 -4473613.790219576 3842289.260992187 5.0 15.0 85.0 110.0 5000.0
dsa-1226 -2412644.158853159 -4473314.700924664 3842564.1869204626 5.0 15.0 85.0 110.0 5000.0
dsa-1227 -2412058.4529838976 -4473525.089622222 3842685.534048746 5.0 15.0 85.0 110.0 5000.0
dsa-1228 -2412237.4915898074 -4473049.011217309 3843125.4767016447 5.0 15.0 85.0 110.0 5000.0
dsa-1229 -2411686.411050667 -4473742.464967765 3842665.6051862375 5.0 15.0 85.0 110.0 5000.0
dsa-1230 -2411661.4238807852 -4472932.419780032 3843619.625986548 5.0 15.0 85.0 110.0 5000.0
dsa-1231 -2411563.2278641337 -4473135.855540718 3843445.151508866 5.0 15.0 85.0 110.0 5000.0
dsa-1232 -2411837.824647686 -4473310.9733278 3843071.112947294 5.0 15.0 85.0 110.0 5000.0
dsa-1233 -2412068.3251587567 -4473215.05537619 3843038.5583516704 5.0 15.0 85.0 110.0 5000.0
dsa-1234 -2411740.5561505374 -4473474.225879184 3842942.6129862317 5.0 15.0 85.0 110.0 5000.0
dsa-1235 -2411509.9551681443 -4473362.365370042 3843215.94369519 5.0 15.0 85.0 110.0 5000.0
dsa-1236 -2411618.2326840707 -4473325.2263790285 3843191.4776103925 5.0 15.0 85.0 110.0 5000.0
dsa-1237 -2411261.5341578904 -4472963.542024688 3843832.8314593136 5.0 15.0 85.0 110.0 5000.0
dsa-1238 -2411105.622401305 -4472965.603579305 3843927.62668715 5.0 15.0 85.0 110.0 5000.0
dsa-1239 -2411399.548001693 -4472960.905559433 3843749.858472293 5.0 15.0 85.0 110.0 5000.0
dsa-1240 -2411359.33935897 -4473736.9007363375 3842875.923083482 5.0 15.0 85.0 110.0 5000.0
dsa-1241 -2411258.909577751 -4473653.2696163785 3843035.410903495 5.0 15.0 85.0 110.0 5000.0
dsa-1242 -2411006.9143344564 -4473692.006683638 3843147.6083279382 5.0 15.0 85.0 110.0 5000.0
dsa-1243 -2411082.3889032067 -4473350.388616333 3843496.33125803 5.0 15.0 85.0 110.0 5000.0
dsa-1244 -2410682.731925626 -4473773.834835737 3843254.880288897 5.0 15.0 85.0 110.0 5000.0
dsa-1245 -2410791.2493474605 -4473191.1167804655 3843862.323630984 5.0 15.0 85.0 110.0 5000.0
dsa-1246 -2410607.4020339046 -4473226.504311868 3843935.923278177 5.0 15.0 85.0 110.0 5000.0
dsa-1247 -2410887.2276958036 -4472678.884269109 3844395.9246514444 5.0 15.0 85.0 110.0 5000.0
dsa-1248 -2410900.3045019927 -4472937.219547535 3844088.4894813937 5.0 15.0 85.0 110.0 5000.0
dsa-1249 -2410677.8109791568 -4472830.305428836 3844351.0361708924 5.0 15.0 85.0 110.0 5000.0
dsa-1250 -2410736.1340168235 -4472897.927246414 3844236.3414419084 5.0 15.0 85.0 110.0 5000.0
dsa-1251 -2410530.368366143 -4473124.252359203 3844102.4001626205 5.0 15.0 85.0 110.0 5000.0
dsa-1252 -2410549.4507960854 -4473551.08290705 3843596.018037049 5.0 15.0 85.0 110.0 5000.0
dsa-1253 -2409874.8321663444 -4473503.671820099 3844071.450340429 5.0 15.0 85.0 110.0 5000.0
dsa-1254 -2410359.845043503 -4473402.951586726 3843885.815538419 5.0 15.0 85.0 110.0 5000.0
dsa-1255 -2409527.2362394035 -4474145.786830348 3843544.218415444 5.0 15.0 85.0 110.0 5000.0
dsa-1256 -2409707.7886605808 -4474332.4364895895 3843215.4401815804 5.0 15.0 85.0 110.0 5000.0
dsa-1257 -2409830.898836262 -4473721.217092875 3843846.8066057237 5.0 15.0 85.0 110.0 5000.0
dsa-1258 -2409857.8810087116 -4473586.047357963 3843986.5834968416 5.0 15.0 85.0 110.0 5000.0
dsa-1259 -2410304.6304199896 -4473725.828946619 3843546.1753981705 5.0 15.0 85.0 110.0 5000.0
dsa-1260 -2410052.0265105716 -4473866.75468627 3843540.365589271 5.0 15.0 85.0 110.0 5000.0
dsa-1261 -2409936.410005638 -4473964.418139903 3843499.288029596 5.0 15.0 85.0 110.0 5000.0
dsa-1262 -2409628.6449936256 -4474373.127706972 3843217.631144463 5.0 15.0 85.0 110.0 5000.0
dsa-1263 -2409646.459916003 -4474580.426712275 3842966.3686404056 5.0 15.0 85.0 110.0 5000.0
dsa-1264 -2409380.7595440047 -4474528.139740554 3843192.5610890896 5.0 15.0 85.0 110.0 5000.0
dsa-1265 -2410270.664753929 -4474376.2921965085 3842813.7786419247 5.0 15.0 85.0 110.0 5000.0
dsa-1266 -2410007.946917672 -4474608.400914516 3842708.636667965 5.0 15.0 85.0 110.0 5000.0
dsa-1267 -2409939.3325234996 -4474464.896649273 3842917.6568450877 5.0 15.0 85.0 110.0 5000.0
dsa-1268 -2409772.13831718 -4474710.394194303 3842737.461593536 5.0 15.0 85.0 110.0 5000.0
dsa-1269 -2409942.559011417 -4474742.673343075 3842593.8385361275 5.0 15.0 85.0 110.0 5000.0
dsa-1270 -2409506.9215588523 -4474851.349035488 3842739.479963288 5.0 15.0 85.0 110.0 5000.0
dsa-1271 -2409448.428599236 -4474930.267791735 3842684.511844411 5.0 15.0 85.0 110.0 5000.0
dsa-1272 -2409174.411414339 -4474899.521096657 3842890.9337308863 5.0 15.0 85.0 110.0 5000.0
dsa-1273 -2409335.4073323854 -4474585.539541202 3843154.331956627 5.0 15.0 85.0 110.0 5000.0
dsa-1274 -2408949.533317856 -4474873.931003109 3843060.7520618127 5.0 15.0 85.0 110.0 5000.0
dsa-1275 -2408516.8087833826 -4473691.701254255 3844700.105048333 5.0 15.0 85.0 110.0 5000.0
dsa-1276 -2408374.4267438166 -4473442.66563556 3845077.365538942 5.0 15.0 85.0 110.0 5000.0
dsa-1277 -2408716.4640315874 -4473080.812514588 3845283.3760121074 5.0 15.0 85.0 110.0 5000.0
dsa-1278 -2409134.194061916 -4473040.373418209 3845069.843913926 5.0 15.0 85.0 110.0 5000.0
dsa-1279 -2408334.874517209 -4473633.4050751645 3844881.045790586 5.0 15.0 85.0 110.0 5000.0
dsa-1280 -2409346.969721868 -4473126.490472164 3844837.448216599 5.0 15.0 85.0 110.0 5000.0
dsa-1281 -2408912.433573109 -4473377.328433546 3844817.706721487 5.0 15.0 85.0 110.0 5000.0
dsa-1282 -2409526.0607419754 -4473375.152438781 3844437.7390123922 5.0 15.0 85.0 110.0 5000.0
dsa-1283 -2409443.9031713656 -4473245.418492095 3844639.247922298 5.0 15.0 85.0 110.0 5000.0
dsa-1284 -2408970.042451267 -4473579.5339395935 3844547.5405559028 5.0 15.0 85.0 110.0 5000.0
dsa-1285 -2408781.114665973 -4473767.225258055 3844447.8614775147 5.0 15.0 85.0 110.0 5000.0
dsa-1286 -2408424.110463742 -4473463.000473107 3845022.838358653 5.0 15.0 85.0 110.0 5000.0
dsa-1287 -2408678.764581714 -4473830.657252619 3844438.172135661 5.0 15.0 85.0 110.0 5000.0
dsa-1288 -2409786.2279005744 -4472863.388890742 3844868.4538866407 5.0 15.0 85.0 110.0 5000.0
